Dept.,Course Code,Course Title,Section,Teacher,Exam Date,Exam Time,Room
BSCE,CE 2171,Fluid Mechanics,A,JFN,"November 01, 2025",11:30 AM - 01:30 PM,303 (031221055-0312410022)
BSCE,CE 3131,Water Supply Engineering,A,RAf,"November 01, 2025",11:30 AM - 01:30 PM,301 (031211007-0312330018)
BSCSE,CSE 2215/CSI 217,Data Structure/Data Structure and Algorithms I,A,MiBa,"November 01, 2025",11:30 AM - 01:30 PM,308 (011221370-0112420675)
BSCSE,CSE 2215/CSI 217,Data Structure/Data Structure and Algorithms I,B,IRR,"November 01, 2025",11:30 AM - 01:30 PM,309 (0112230044-0112420184)
BSCSE,CSE 2215/CSI 217,Data Structure/Data Structure and Algorithms I,C,CAG,"November 01, 2025",11:30 AM - 01:30 PM,322 (011193029-0112330608)                                                                                                                                                                                                                       323 (0112330648-0112420110)
BSCSE,CSE 2215/CSI 217,Data Structure/Data Structure and Algorithms I,D,MHO,"November 01, 2025",11:30 AM - 01:30 PM,324 (011211075-0112331113)                                                                                                                                                                                                                       325 (0112410031-0112420689)
BSCSE,CSE 2215/CSI 217,Data Structure/Data Structure and Algorithms I,E,CAG,"November 01, 2025",11:30 AM - 01:30 PM,328 (011192127-0112330850)                                                                                                                                                                                                                       329 (0112330864-0112420658)
BSCSE,CSE 2215/CSI 217,Data Structure/Data Structure and Algorithms I,F,RRK,"November 01, 2025",11:30 AM - 01:30 PM,330 (011213104-0112410520)
BSCSE,CSE 2215/CSI 217,Data Structure/Data Structure and Algorithms I,G,MdTH,"November 01, 2025",11:30 AM - 01:30 PM,401 (011193102-0112410115)                                                                                                                                                                                                                       402 (0112410117-0112430365)
BSCSE,CSE 2215/CSI 217,Data Structure/Data Structure and Algorithms I,H,MHO,"November 01, 2025",11:30 AM - 01:30 PM,403 (011182045-0112330604)                                                                                                                                                                                                                       404 (0112330610-0112420715)
BSCSE,CSE 2215/CSI 217,Data Structure/Data Structure and Algorithms I,I,MdTH,"November 01, 2025",11:30 AM - 01:30 PM,425 (011221099-0112330790)                                                                                                                                                                                                                       428 (0112330886-0112420625)
BSCSE,CSE 2215/CSI 217,Data Structure/Data Structure and Algorithms I,J,MdTH,"November 01, 2025",11:30 AM - 01:30 PM,429 (011201400-0112330822)                                                                                                                                                                                                                       431 (0112330946-0112420679)
BSCSE,CSE 2215/CSI 217,Data Structure/Data Structure and Algorithms I,K,RRK,"November 01, 2025",11:30 AM - 01:30 PM,432 (011211106-0112410459)
BSCSE,CSE 2215/CSI 217,Data Structure/Data Structure and Algorithms I,L,MMAS,"November 01, 2025",11:30 AM - 01:30 PM,601 (011212121-0112330208)                                                                                                                                                                                                                       602 (0112330214-0112420507)
BSCSE,CSE 4945,UI: Concepts and Design,A,IAb,"November 01, 2025",11:30 AM - 01:30 PM,304 (011183065-011212067)                                                                                                                                                                                                                       305 (011212079-0112330378)
BSDS,CSE 2215/CSI 217,Data Structure/Data Structure and Algorithms I,BA,CAG,"November 01, 2025",11:30 AM - 01:30 PM,301 (0152310002-0152430008)
BSEEE,ACT 3101,Financial and Managerial Accounting,A,IZC,"November 01, 2025",11:30 AM - 01:30 PM,304 (021191026-0212310034)                                                                                                                                                                                                                       305 (0212310040-0212430089)
BSCE,CE 1201,Surveying,A,JFN,"November 01, 2025",02:00 PM - 04:00 PM,302 (031221042-0312520014)
BSCE,CE 3113,Design of Concrete Structures,A,MSaIm,"November 01, 2025",02:00 PM - 04:00 PM,301 (031211005-0312310013)
BSCSE,CSE 4495/CSE 495,"Software Testing and Quality Assurance/Software Testing, Verification and Quality Assurance",A,MoIsm,"November 01, 2025",02:00 PM - 04:00 PM,322 (011191060-011222315)
BSCSE,CSE 4495/CSE 495,"Software Testing and Quality Assurance/Software Testing, Verification and Quality Assurance",B,MoIsm,"November 01, 2025",02:00 PM - 04:00 PM,323 (011183065-011213016)                                                                                                                                                                                                                       324 (011213023-0112230721)
BSCSE,CSE 483/CSE 4883,Digital Image Processing,A,MTR,"November 01, 2025",02:00 PM - 04:00 PM,404 (011193074-0112230839)
BSCSE,PHY 105/PHY 2105,Physics,A,SaDa,"November 01, 2025",02:00 PM - 04:00 PM,806 (011213151-0112420039)                                                                                                                                                                                                                       901 (0112420044-0152430006)
BSCSE,PHY 105/PHY 2105,Physics,B,AnAd,"November 01, 2025",02:00 PM - 04:00 PM,902 (011213093-0112410229)                                                                                                                                                                                                                       903 (0112410242-0152430023)
BSCSE,PHY 105/PHY 2105,Physics,C,MAn,"November 01, 2025",02:00 PM - 04:00 PM,904 (011163060-0112330887)                                                                                                                                                                                                                       907 (0112330935-0152430095)
BSCSE,PHY 105/PHY 2105,Physics,D,MAn,"November 01, 2025",02:00 PM - 04:00 PM,932 (011211001-0112410538)                                                                                                                                                                                                                       1028 (0112420106-0152330134)
BSCSE,PHY 105/PHY 2105,Physics,E,RBS,"November 01, 2025",02:00 PM - 04:00 PM,1029 (011211132-0152430056)
BSCSE,PHY 105/PHY 2105,Physics,F,GMB,"November 01, 2025",02:00 PM - 04:00 PM,1030 (011202094-0112410292)                                                                                                                                                                                                                       1031 (0112410366-0112430433)
BSCSE,PHY 105/PHY 2105,Physics,G,MNHn,"November 01, 2025",02:00 PM - 04:00 PM,1032 (0112230466-0152410071)
BSCSE,PHY 105/PHY 2105,Physics,H,MAn,"November 01, 2025",02:00 PM - 04:00 PM,301 (011211049-0112420004)                                                                                                                                                                                                                       302 (0112420046-0152430045)
BSCSE,PHY 105/PHY 2105,Physics,I,GMB,"November 01, 2025",02:00 PM - 04:00 PM,303 (011163013-0112330554)                                                                                                                                                                                                                       304 (0112410223-0152430018)
BSCSE,PHY 105/PHY 2105,Physics,J,SaDa,"November 01, 2025",02:00 PM - 04:00 PM,305 (011221519-0112420205)                                                                                                                                                                                                                       306 (0112420227-0152410017)
BSCSE,PHY 105/PHY 2105,Physics,K,HaHR,"November 01, 2025",02:00 PM - 04:00 PM,307 (011212031-0112420108)                                                                                                                                                                                                                       308 (0112420165-0152430088)
BSCSE,PHY 105/PHY 2105,Physics,L,HaHR,"November 01, 2025",02:00 PM - 04:00 PM,309 (011203053-0112420348)                                                                                                                                                                                                                       322 (0112420372-0152430103)
BSCSE,PHY 105/PHY 2105,Physics,M,NBZ,"November 01, 2025",02:00 PM - 04:00 PM,323 (011221255-0112420712)
BSCSE,PHY 105/PHY 2105,Physics,N,SaDa,"November 01, 2025",02:00 PM - 04:00 PM,324 (011212110-0112420267)                                                                                                                                                                                                                       325 (0112420268-0152430105)
BSCSE,PHY 105/PHY 2105,Physics,O,RaAN,"November 01, 2025",02:00 PM - 04:00 PM,328 (011213089-0152410027)
BSCSE,PHY 105/PHY 2105,Physics,P,AyFz,"November 01, 2025",02:00 PM - 04:00 PM,329 (011211097-0112410099)                                                                                                                                                                                                                       330 (0112410101-0152430102)
BSCSE,PHY 105/PHY 2105,Physics,Q,AyFz,"November 01, 2025",02:00 PM - 04:00 PM,401 (011202081-0112331148)                                                                                                                                                                                                                       402 (0112410290-0152430063)
BSCSE,PHY 105/PHY 2105,Physics,R,RBS,"November 01, 2025",02:00 PM - 04:00 PM,403 (011211002-0152520043)
BSEEE,EEE 4331,Biomedical Engineering,A,MdHn,"November 01, 2025",02:00 PM - 04:00 PM,303 (021191050-021222030)
